"objectid","id","datetimeoccur","weekday","location","districtoccur","psa","stopcode","stoptype","inside_or_outside","gender","race","age","individual_frisked","individual_searched","individual_arrested","individual_contraband","vehicle_frisked","vehicle_searched","vehicle_contraband","vehicle_contraband_list","individual_contraband_list","mvc_code","mvc_reason","mvc_code_sec","mvc_code_sec_reason","point_x","point_y","lat","lng"
1565987,948385,2019-02-11 00:20:00,"SUNDAY","700 BLOCK E Clearfield st",24,2,2702,"vehicle","Outside","Male","White - Latino",44,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1565988,912638,2019-01-16 03:25:00,"TUESDAY","700 BLOCK E CLEARFIELD ST",24,2,2702,"vehicle","Outside","Female","White - Non-Latino",49,1,1,1,1,1,1,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1565989,914873,2019-01-17 22:35:00,"THURSDAY","700 BLOCK E CLEARFIELD ST",24,2,2702,"vehicle","Outside","Female","White - Latino",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1565990,919251,2019-01-21 00:50:00,"SUNDAY","700 BLOCK E CLEARFIELD ST",24,2,2702,"vehicle","Outside","Female","White - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1565991,920710,2019-01-22 02:20:00,"MONDAY","700 BLOCK E Clearfieldst",24,2,2702,"vehicle","Outside","Female","White - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1565992,920711,2019-01-22 02:20:00,"MONDAY","700 BLOCK E Clearfieldst",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1565994,892132,2019-01-01,"MONDAY","700 BLOCK E CLEARFIELD ST",24,2,2702,"vehicle","Outside","Female","Black - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1565996,894672,2019-01-03 03:50:00,"WEDNESDAY","700 BLOCK clearfield",24,1,2702,"vehicle","Outside","Male","White - Non-Latino",31,0,1,0,0,0,1,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1565997,894673,2019-01-03 03:50:00,"WEDNESDAY","700 BLOCK clearfield",24,1,2702,"vehicle","Outside","Male","White - Non-Latino",36,0,1,0,0,0,1,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1565999,909864,2019-01-14 02:29:00,"SUNDAY","700 BLOCK Clearfield",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",43,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1563967,985759,2019-03-09 02:25:00,"FRIDAY","6300 BLOCK greenway",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",20,1,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563968,1012081,2019-03-28 00:55:00,"WEDNESDAY","6300 BLOCK GREENWAY",12,1,2702,"vehicle","Outside","Female","White - Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563970,938452,2019-02-04 02:50:00,"SUNDAY","6300 BLOCK GREENWAY AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563971,939255,2019-02-04 20:35:00,"MONDAY","6300 BLOCK GREENWAY AVE",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",70,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563972,948147,2019-02-10 21:45:00,"SUNDAY","6300 BLOCK GREENWAY",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",47,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563973,948251,2019-02-10 23:04:00,"SUNDAY","6300 BLOCK greenway avenue",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563974,948852,2019-02-11 02:50:00,"SUNDAY","6300 BLOCK Greenway",12,2,2702,"vehicle","Outside","Female","Black - Non-Latino",34,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563975,958302,2019-02-17 22:51:00,"SUNDAY","6300 BLOCK GREENWAY AVE",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",55,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563979,895455,2019-01-03 21:35:00,"THURSDAY","6300 BLOCK greenway",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",35,1,1,0,0,0,1,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563980,912899,2019-01-16 14:20:00,"WEDNESDAY","6300 BLOCK GREENWAY AVE",12,2,2702,"vehicle","Outside","Female","American Indian",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1563981,931456,2019-01-29 23:42:00,"TUESDAY","6300 BLOCK GREENWAY AVENUE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",57,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23303894,39.92836437,39.92836437,-75.23303894
1566005,892131,2019-01-01,"MONDAY","700 BLOCK E CLEARFIELD ST",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11762189,39.99537529,39.99537529,-75.11762189
1567973,994197,2019-03-15 02:00:00,"THURSDAY","2000 BLOCK e westmoreland",24,2,2702,"vehicle","Outside","Male","Unknown",31,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.10872552,39.99517428,39.99517428,-75.10872552
1568791,1007960,2019-03-25 01:10:00,"SUNDAY","600 BLOCK E ALLEGHENY AVENUE",24,3,2702,"vehicle","Outside","Male","White - Latino",22,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11919127,39.99733152,39.99733152,-75.11919127
1569673,940835,2019-02-05 23:50:00,"TUESDAY","3000 BLOCK Ruth",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11788564,39.99345697,39.99345697,-75.11788564
1569678,894324,2019-01-03 01:15:00,"WEDNESDAY","3000 BLOCK ruth st",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",35,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11788564,39.99345697,39.99345697,-75.11788564
1569679,909919,2019-01-14 02:56:00,"SUNDAY","3000 BLOCK ruth",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",43,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11788564,39.99345697,39.99345697,-75.11788564
1569680,918953,2019-01-20 22:27:00,"SUNDAY","3000 BLOCK RUTH",24,2,2702,"vehicle","Outside","Female","White - Non-Latino",32,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11788564,39.99345697,39.99345697,-75.11788564
1569689,893092,2019-01-02 02:12:00,"TUESDAY","3000 BLOCK RUTH ST",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",37,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11788564,39.99345697,39.99345697,-75.11788564
1569148,926877,2019-01-26 17:13:00,"SATURDAY","2400 BLOCK e lehigh ave",24,3,2702,"vehicle","Outside","Female","White - Non-Latino",40,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11729193,39.98144317,39.98144317,-75.11729193
1569149,926878,2019-01-26 17:13:00,"SATURDAY","2400 BLOCK e lehigh ave",24,3,2702,"vehicle","Outside","Male","Black - Non-Latino",36,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11729193,39.98144317,39.98144317,-75.11729193
1570173,914025,2019-01-17 03:25:00,"WEDNESDAY","2100 BLOCK CEMETARY AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",20,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23244268,39.92835375,39.92835375,-75.23244268
1570826,982728,2019-03-07 01:13:00,"WEDNESDAY","5900 BLOCK WARRINGTON AV",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",18,0,0,0,0,0,1,0,NA,NA,"","",NA,NA,-75.23256245,39.93684162,39.93684162,-75.23256245
1570835,906780,2019-01-11 21:20:00,"FRIDAY","5900 BLOCK W WARRINGTON ST",12,2,2702,"vehicle","Outside","Female","Black - Non-Latino",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23256245,39.93684162,39.93684162,-75.23256245
1570836,943062,2019-02-07 05:20:00,"THURSDAY","5900 BLOCK WARRINGTON AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23256245,39.93684162,39.93684162,-75.23256245
1570837,979471,2019-03-04 14:39:00,"MONDAY","5900 BLOCK WARRINGTON AVE",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23256245,39.93684162,39.93684162,-75.23256245
1571912,997082,2019-03-16 23:50:00,"SATURDAY","8000 BLOCK Mars",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",18,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.25053486,39.90379585,39.90379585,-75.25053486
1573101,963127,2019-02-21 02:02:00,"WEDNESDAY","1900 BLOCK E CAMBRIA ST",24,1,2702,"vehicle","Outside","Male","White - Latino",48,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11924735,39.99140228,39.99140228,-75.11924735
1573102,988011,2019-03-10 21:50:00,"SUNDAY","1900 BLOCK CAMBRIA ST",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",26,1,0,0,0,1,0,0,NA,NA,"","",NA,NA,-75.11924735,39.99140228,39.99140228,-75.11924735
1573103,995409,2019-03-15 21:01:00,"FRIDAY","1900 BLOCK CAMBRIA ST",24,2,2702,"vehicle","Outside","Male","Black - Latino",22,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11924735,39.99140228,39.99140228,-75.11924735
1573108,901012,2019-01-08 01:30:00,"MONDAY","1900 BLOCK CAMBRIA",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11924735,39.99140228,39.99140228,-75.11924735
1573109,901013,2019-01-08 01:30:00,"MONDAY","1900 BLOCK CAMBRIA",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",24,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11924735,39.99140228,39.99140228,-75.11924735
1573110,924474,2019-01-24 22:35:00,"THURSDAY","1900 BLOCK CAMBRIA",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11924735,39.99140228,39.99140228,-75.11924735
1573111,924475,2019-01-24 22:35:00,"THURSDAY","1900 BLOCK CAMBRIA",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",31,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11924735,39.99140228,39.99140228,-75.11924735
1573112,948740,2019-02-11 02:20:00,"SUNDAY","1900 BLOCK E CAMBRIA STREET",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",31,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11924735,39.99140228,39.99140228,-75.11924735
1572482,935429,2019-02-01 23:09:00,"FRIDAY","300 BLOCK Indina",24,2,2702,"vehicle","Outside","Female","White - Latino",32,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.13646695,39.99627712,39.99627711,-75.13646696
1572487,979152,2019-03-04 02:23:00,"SUNDAY","300 BLOCK Indiana",24,2,2702,"vehicle","Outside","Male","White - Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.13646695,39.99627712,39.99627711,-75.13646696
1575896,892519,2019-01-01 09:45:00,"TUESDAY","1800 BLOCK E ALLEGHENY",24,2,2702,"vehicle","Outside","Male","White - Latino",21,0,1,1,0,0,1,0,NA,NA,"","",NA,NA,-75.11306902,39.99628003,39.99628003,-75.11306902
1576633,1006012,2019-03-23 16:45:00,"SATURDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",21,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576634,1006013,2019-03-23 16:45:00,"SATURDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576635,1006753,2019-03-24 01:30:00,"SATURDAY","5900 BLOCK BALTIMORE AV",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",50,1,0,0,0,1,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576639,991867,2019-03-13 14:55:00,"WEDNESDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576641,997059,2019-03-16 23:45:00,"SATURDAY","5900 BLOCK Baltimore Ave",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",22,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576642,997060,2019-03-16 23:45:00,"SATURDAY","5900 BLOCK Baltimore Ave",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576643,998221,2019-03-17 20:47:00,"SUNDAY","5900 BLOCK baltimore",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",59,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576644,1005979,2019-03-23 15:50:00,"SATURDAY","5900 BLOCK baltimore",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",72,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576645,981291,2019-03-06 01:15:00,"TUESDAY","5900 BLOCK BALTIMORE AVENUE",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576646,982148,2019-03-06 16:06:00,"WEDNESDAY","5900 BLOCK BALTIMORE",12,4,2702,"vehicle","Outside","Male","White - Non-Latino",45,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576647,982833,2019-03-06 23:45:00,"WEDNESDAY","5900 BLOCK Baltimore ave",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",36,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576648,983193,2019-03-07 06:20:00,"THURSDAY","5900 BLOCK BALTIMORE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",34,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576649,985145,2019-03-08 17:10:00,"FRIDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576650,985146,2019-03-08 17:10:00,"FRIDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",36,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576651,970186,2019-02-26 00:45:00,"MONDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",69,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576652,970322,2019-02-26 02:32:00,"MONDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",41,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576653,971561,2019-02-27 01:26:00,"TUESDAY","5900 BLOCK BALTIMORE AVENUE",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",34,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576654,975590,2019-03-01 21:08:00,"FRIDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",37,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576655,975992,2019-03-02 01:30:00,"FRIDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576656,976756,2019-03-02 11:26:00,"SATURDAY","5900 BLOCK BALTIMORE AVENUE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",59,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576658,967939,2019-02-24 05:30:00,"SUNDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",32,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576659,970151,2019-02-26 00:55:00,"MONDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",41,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576660,970152,2019-02-26 01:12:00,"MONDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",24,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576661,970184,2019-02-26 00:45:00,"MONDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",45,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576662,970185,2019-02-26 00:45:00,"MONDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576664,964394,2019-02-22 01:45:00,"THURSDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",47,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576665,964770,2019-02-22 04:30:00,"THURSDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",21,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576666,966434,2019-02-23 05:54:00,"SATURDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576667,966435,2019-02-23 05:54:00,"SATURDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576329,913481,2019-01-17,"WEDNESDAY","2000 BLOCK E ELKHART",24,2,2702,"vehicle","Outside","Male","White - Latino",59,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11492821,39.99223575,39.99223575,-75.11492821
1576330,958046,2019-02-17 16:15:00,"SUNDAY","2000 BLOCK ELKHART ST",24,2,2702,"vehicle","Outside","Female","Black - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11492821,39.99223575,39.99223575,-75.11492821
1576671,961994,2019-02-20 03:32:00,"TUESDAY","5900 BLOCK BALTIMORE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576674,963237,2019-02-21 04:00:00,"WEDNESDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",32,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576675,959086,2019-02-18 04:33:00,"SUNDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",31,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576676,959087,2019-02-18 04:33:00,"SUNDAY","5900 BLOCK BALTIMORE AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",52,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576678,960029,2019-02-18 22:18:00,"MONDAY","5900 BLOCK baltimore ave",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",41,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576679,960030,2019-02-18 22:18:00,"MONDAY","5900 BLOCK baltimore ave",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",19,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1576686,957590,2019-02-17 06:30:00,"SUNDAY","5900 BLOCK BALTIMORE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",62,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24182064,39.94527432,39.94527432,-75.24182064
1577081,980788,2019-03-05 16:15:00,"TUESDAY","2300 BLOCK ALLEGHENY AVE",24,3,2702,"vehicle","Outside","Male","Black - Non-Latino",50,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.10736808,39.98953293,39.98953293,-75.10736808
1577089,903706,2019-01-09 21:50:00,"WEDNESDAY","2300 BLOCK e allegheny",24,3,2702,"vehicle","Outside","Female","White - Latino",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.10736808,39.98953293,39.98953293,-75.10736808
1581303,956811,2019-02-17 00:43:00,"SATURDAY","3900 BLOCK FRANKFORD AVENUE",24,1,2702,"vehicle","Outside","Male","White - Latino",58,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.09435859,40.00383478,40.00383478,-75.09435859
1581304,976789,2019-03-02 14:03:00,"SATURDAY","3900 BLOCK frankford",24,1,2702,"vehicle","Outside","Male","White - Non-Latino",39,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.09435859,40.00383478,40.00383478,-75.09435859
1582776,947157,2019-02-10 00:40:00,"SATURDAY","2900 BLOCK Rosehill",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",32,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12494569,39.99337839,39.99337839,-75.12494569
1582777,989553,2019-03-12 00:21:00,"MONDAY","2900 BLOCK ROSEHILL",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",42,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12494569,39.99337839,39.99337839,-75.12494569
1582778,1007675,2019-03-24 23:03:00,"SUNDAY","2900 BLOCK ROSEHILL ST",24,2,2702,"vehicle","Outside","Male","White - Latino",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12494569,39.99337839,39.99337839,-75.12494569
1584684,924963,2019-01-25 02:40:00,"THURSDAY","2100 BLOCK 65th",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",52,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.15541384,40.05307273,40.05307273,-75.15541384
1585370,919132,2019-01-20 22:44:00,"SUNDAY","5700 BLOCK KINGSESSING AVE",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",49,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22595975,39.9355041,39.9355041,-75.22595975
1585371,948413,2019-02-10 23:40:00,"SUNDAY","5700 BLOCK KINGSESSING AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22595975,39.9355041,39.9355041,-75.22595975
1585373,962681,2019-02-20 20:25:00,"WEDNESDAY","5700 BLOCK KINGSESSING AVENUE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",19,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22595975,39.9355041,39.9355041,-75.22595975
1585374,1002356,2019-03-20 23:58:00,"WEDNESDAY","5700 BLOCK KINGSESSING AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",57,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22595975,39.9355041,39.9355041,-75.22595975
1585381,899181,2019-01-06 16:09:00,"SUNDAY","5700 BLOCK KINGSESSING AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",44,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22595975,39.9355041,39.9355041,-75.22595975
1584251,992810,2019-03-14 00:11:00,"WEDNESDAY","6900 BLOCK GARMAN ST",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",31,0,1,1,0,0,0,0,NA,NA,"","",NA,NA,-75.23425395,39.91649224,39.91649224,-75.23425395
1584988,938496,2019-02-04 03:27:00,"SUNDAY","300 BLOCK TUSCULUM ST",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",40,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12654273,39.99224186,39.99224186,-75.12654272
1586435,947920,2019-02-10 13:45:00,"SUNDAY","6200 BLOCK ELMWOOD AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22642763,39.92487949,39.92487949,-75.22642763
1586436,954179,2019-02-15 05:21:00,"FRIDAY","6200 BLOCK ELMWOOD AVE",12,3,2702,"vehicle","Outside","Male","White - Non-Latino",39,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22642763,39.92487949,39.92487949,-75.22642763
1586437,972985,2019-02-28 00:45:00,"WEDNESDAY","6200 BLOCK ELMWOOD AVE BLOCK",12,3,2702,"vehicle","Outside","Male","Unknown",24,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22642763,39.92487949,39.92487949,-75.22642763
1586438,972986,2019-02-28 00:45:00,"WEDNESDAY","6200 BLOCK ELMWOOD AVE BLOCK",12,3,2702,"vehicle","Outside","Male","Unknown",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22642763,39.92487949,39.92487949,-75.22642763
